"Species_name","User_Tree_id","flon_week","flon_week_sd","n.fl","spname"
"Artocarpus heterophyllus",11968,90,NA,1,"jackfruit"
"Artocarpus heterophyllus",11977,138.461538461538,NA,1,"jackfruit"
"Artocarpus heterophyllus",12018,173.076923076923,NA,1,"jackfruit"
"Artocarpus heterophyllus",12064,124.615384615385,29.3721278339027,2,"jackfruit"
"Artocarpus heterophyllus",12097,249.230769230769,NA,1,"jackfruit"
"Artocarpus heterophyllus",12100,177.692307692308,38.1293345581346,3,"jackfruit"
"Artocarpus heterophyllus",12101,166.153846153846,77.0921219468772,3,"jackfruit"
"Artocarpus heterophyllus",12140,173.076923076923,78.3256742237406,2,"jackfruit"
"Artocarpus heterophyllus",12141,162.692307692308,102.80244741866,2,"jackfruit"
"Artocarpus heterophyllus",12203,173.076923076923,NA,1,"jackfruit"
"Artocarpus heterophyllus",12205,276.923076923077,NA,1,"jackfruit"
"Artocarpus heterophyllus",12218,138.461538461538,NA,1,"jackfruit"
"Artocarpus heterophyllus",12219,221.538461538462,NA,1,"jackfruit"
"Artocarpus heterophyllus",12260,138.461538461538,83.9378468283379,3,"jackfruit"
"Artocarpus heterophyllus",12262,242.307692307692,13.8461538461539,3,"jackfruit"
"Artocarpus heterophyllus",12263,170.769230769231,55.5286588408429,3,"jackfruit"
"Artocarpus heterophyllus",12317,145.384615384615,48.9535463898379,2,"jackfruit"
"Artocarpus heterophyllus",12337,27.6923076923077,39.1628371118703,2,"jackfruit"
"Artocarpus heterophyllus",12338,120.461538461538,48.1141394415528,5,"jackfruit"
"Artocarpus heterophyllus",12349,145.384615384615,19.5814185559352,2,"jackfruit"
"Artocarpus heterophyllus",12354,20.7692307692308,NA,1,"jackfruit"
"Artocarpus heterophyllus",12355,120,107.326301116001,3,"jackfruit"
"Artocarpus heterophyllus",12356,218.076923076923,44.0581917508541,2,"jackfruit"
"Artocarpus heterophyllus",12358,186.923076923077,29.3721278339027,2,"jackfruit"
"Artocarpus heterophyllus",12371,138.461538461538,NA,1,"jackfruit"
"Artocarpus heterophyllus",12373,96.9230769230769,39.1628371118703,2,"jackfruit"
"Artocarpus heterophyllus",12447,164.423076923077,39.7198026416735,4,"jackfruit"
"Artocarpus heterophyllus",12478,152.307692307692,NA,1,"jackfruit"
"Artocarpus heterophyllus",12483,182.307692307692,19.9852016257947,3,"jackfruit"
"Artocarpus heterophyllus",12484,117.692307692308,NA,1,"jackfruit"
"Artocarpus heterophyllus",12486,228.461538461538,NA,1,"jackfruit"
"Artocarpus heterophyllus",12655,103.846153846154,NA,1,"jackfruit"
"Artocarpus heterophyllus",12672,145.384615384615,9.7907092779676,2,"jackfruit"
"Artocarpus heterophyllus",12691,173.076923076923,NA,1,"jackfruit"
"Artocarpus heterophyllus",12811,193.846153846154,NA,1,"jackfruit"
"Artocarpus heterophyllus",13095,175.384615384615,67.2406259276929,3,"jackfruit"
"Artocarpus heterophyllus",13257,256.153846153846,68.5349649457731,2,"jackfruit"
"Artocarpus heterophyllus",14619,186.923076923077,NA,1,"jackfruit"
"Artocarpus heterophyllus",19593,143.076923076923,55.9585645522253,3,"jackfruit"
"Artocarpus heterophyllus",21330,133.846153846154,39.3662817905353,3,"jackfruit"
"Artocarpus heterophyllus",24684,0,NA,1,"jackfruit"
"Artocarpus heterophyllus",25027,166.153846153846,NA,1,"jackfruit"
"Artocarpus heterophyllus",25864,186.923076923077,NA,1,"jackfruit"
"Artocarpus heterophyllus",28514,193.846153846154,NA,1,"jackfruit"
"Artocarpus heterophyllus",28544,83.0769230769231,NA,1,"jackfruit"
"Artocarpus heterophyllus",29349,193.846153846154,NA,1,"jackfruit"
"Artocarpus heterophyllus",29465,173.076923076923,39.1628371118703,2,"jackfruit"
"Artocarpus heterophyllus",29467,207.692307692308,NA,1,"jackfruit"
"Artocarpus heterophyllus",29495,155.076923076923,58.2526632958965,5,"jackfruit"
"Artocarpus heterophyllus",29496,150,62.8184196406901,3,"jackfruit"
"Artocarpus heterophyllus",29497,190.384615384615,44.0581917508541,2,"jackfruit"
"Artocarpus heterophyllus",29498,166.153846153846,NA,1,"jackfruit"
"Artocarpus heterophyllus",29499,181.730769230769,67.9202891665912,4,"jackfruit"
"Artocarpus heterophyllus",29500,175.846153846154,92.4431698124335,5,"jackfruit"
"Artocarpus heterophyllus",29529,140.769230769231,170.191329853775,3,"jackfruit"
"Artocarpus heterophyllus",29543,121.153846153846,53.8489010288217,2,"jackfruit"
"Artocarpus heterophyllus",29544,27.6923076923077,NA,1,"jackfruit"
"Artocarpus heterophyllus",29545,152.307692307692,9.7907092779676,2,"jackfruit"
"Artocarpus heterophyllus",29594,169.615384615385,34.2674824728865,2,"jackfruit"
"Artocarpus heterophyllus",29595,169.615384615385,132.174575252562,2,"jackfruit"
"Artocarpus heterophyllus",29736,145.384615384615,90.5309780581524,3,"jackfruit"
"Artocarpus heterophyllus",29872,159.230769230769,9.79070927796756,2,"jackfruit"
"Artocarpus heterophyllus",29907,152.307692307692,9.7907092779676,2,"jackfruit"
"Artocarpus heterophyllus",29910,159.230769230769,NA,1,"jackfruit"
"Artocarpus heterophyllus",30066,159.230769230769,NA,1,"jackfruit"
"Artocarpus heterophyllus",30078,93.4615384615385,83.2210288627245,2,"jackfruit"
"Artocarpus heterophyllus",30336,221.538461538462,NA,1,"jackfruit"
"Artocarpus heterophyllus",30364,152.307692307692,NA,1,"jackfruit"
"Artocarpus heterophyllus",30368,138.461538461538,NA,1,"jackfruit"
"Artocarpus heterophyllus",30391,186.923076923077,NA,1,"jackfruit"
"Artocarpus heterophyllus",30417,107.307692307692,122.383865974595,2,"jackfruit"
"Artocarpus heterophyllus",30454,152.307692307692,NA,1,"jackfruit"
"Artocarpus heterophyllus",45931,148.846153846154,4.89535463898382,2,"jackfruit"
"Artocarpus heterophyllus",45932,147.692307692308,7.99408065031791,3,"jackfruit"
"Artocarpus heterophyllus",45942,138.461538461538,NA,1,"jackfruit"
"Artocarpus heterophyllus",45986,193.846153846154,NA,1,"jackfruit"
"Artocarpus heterophyllus",56650,210,122.351225924414,3,"jackfruit"
"Artocarpus heterophyllus",67788,339.230769230769,NA,1,"jackfruit"
"Artocarpus heterophyllus",67906,6.92307692307693,NA,1,"jackfruit"
"Artocarpus heterophyllus",67987,48.4615384615385,NA,1,"jackfruit"
"Artocarpus heterophyllus",68020,117.692307692308,NA,1,"jackfruit"
"Artocarpus heterophyllus",68027,117.692307692308,NA,1,"jackfruit"
"Artocarpus heterophyllus",68200,138.461538461538,NA,1,"jackfruit"
"Artocarpus heterophyllus",68224,166.153846153846,NA,1,"jackfruit"
"Artocarpus heterophyllus",68228,166.153846153846,NA,1,"jackfruit"
"Artocarpus heterophyllus",68231,173.076923076923,NA,1,"jackfruit"
"Artocarpus heterophyllus",68258,69.2307692307692,NA,1,"jackfruit"
"Artocarpus heterophyllus",68266,193.846153846154,48.9535463898379,2,"jackfruit"
"Artocarpus heterophyllus",68296,169.615384615385,14.6860639169514,2,"jackfruit"
"Artocarpus heterophyllus",68328,48.4615384615385,NA,1,"jackfruit"
"Artocarpus heterophyllus",68336,55.3846153846154,NA,1,"jackfruit"
"Artocarpus heterophyllus",68343,173.076923076923,NA,1,"jackfruit"
"Artocarpus heterophyllus",76482,96.9230769230769,0,2,"jackfruit"
"Artocarpus heterophyllus",77522,207.692307692308,NA,1,"jackfruit"
"Artocarpus heterophyllus",78406,166.153846153846,NA,1,"jackfruit"
"Artocarpus heterophyllus",78407,186.923076923077,NA,1,"jackfruit"
"Artocarpus heterophyllus",84800,166.153846153846,NA,1,"jackfruit"
"Artocarpus heterophyllus",84869,180,NA,1,"jackfruit"
"Artocarpus heterophyllus",84932,242.307692307692,NA,1,"jackfruit"
"Artocarpus heterophyllus",85073,138.461538461538,NA,1,"jackfruit"
"Artocarpus heterophyllus",85274,124.615384615385,48.9535463898379,2,"jackfruit"
"Artocarpus heterophyllus",87481,242.307692307692,NA,1,"jackfruit"
"Artocarpus heterophyllus",88532,207.692307692308,NA,1,"jackfruit"
"Artocarpus heterophyllus",90347,128.076923076923,73.4303195847569,2,"jackfruit"
"Artocarpus heterophyllus",92421,159.230769230769,NA,1,"jackfruit"
"Artocarpus heterophyllus",92422,159.230769230769,NA,1,"jackfruit"
"Artocarpus heterophyllus",92807,69.2307692307692,NA,1,"jackfruit"
"Artocarpus heterophyllus",92901,193.846153846154,NA,1,"jackfruit"
"Artocarpus heterophyllus",92904,207.692307692308,NA,1,"jackfruit"
"Artocarpus heterophyllus",92970,145.384615384615,29.3721278339027,2,"jackfruit"
"Artocarpus heterophyllus",93016,128.076923076923,4.89535463898378,2,"jackfruit"
"Artocarpus heterophyllus",93019,166.153846153846,9.7907092779676,2,"jackfruit"
"Artocarpus heterophyllus",93179,235.384615384615,NA,1,"jackfruit"
"Artocarpus heterophyllus",93203,207.692307692308,NA,1,"jackfruit"
"Artocarpus heterophyllus",93223,207.692307692308,NA,1,"jackfruit"
"Artocarpus heterophyllus",93225,145.384615384615,NA,1,"jackfruit"
"Artocarpus heterophyllus",93293,76.1538461538461,NA,1,"jackfruit"
"Artocarpus heterophyllus",93307,183.461538461538,34.2674824728865,2,"jackfruit"
"Artocarpus heterophyllus",93321,83.0769230769231,NA,1,"jackfruit"
"Artocarpus heterophyllus",93368,235.384615384615,NA,1,"jackfruit"
"Artocarpus heterophyllus",93415,124.615384615385,9.7907092779676,2,"jackfruit"
"Artocarpus heterophyllus",93418,148.846153846154,93.011738140692,2,"jackfruit"
"Artocarpus heterophyllus",93422,83.0769230769231,NA,1,"jackfruit"
"Artocarpus heterophyllus",93491,166.153846153846,NA,1,"jackfruit"
"Artocarpus heterophyllus",93523,145.384615384615,NA,1,"jackfruit"
"Artocarpus heterophyllus",93655,103.846153846154,NA,1,"jackfruit"
"Artocarpus heterophyllus",93656,235.384615384615,NA,1,"jackfruit"
"Artocarpus heterophyllus",93662,138.461538461538,NA,1,"jackfruit"
"Artocarpus heterophyllus",93861,207.692307692308,NA,1,"jackfruit"
"Artocarpus heterophyllus",93939,159.230769230769,NA,1,"jackfruit"
"Artocarpus heterophyllus",94025,152.307692307692,NA,1,"jackfruit"
"Artocarpus heterophyllus",94027,152.307692307692,NA,1,"jackfruit"
"Artocarpus heterophyllus",94049,103.846153846154,NA,1,"jackfruit"
"Artocarpus heterophyllus",94050,103.846153846154,NA,1,"jackfruit"
"Artocarpus heterophyllus",94102,117.692307692308,NA,1,"jackfruit"
"Artocarpus heterophyllus",94298,190.384615384615,4.89535463898378,2,"jackfruit"
"Artocarpus heterophyllus",94367,304.615384615385,NA,1,"jackfruit"
"Artocarpus heterophyllus",94471,103.846153846154,NA,1,"jackfruit"
"Artocarpus heterophyllus",94619,58.8461538461539,63.6396103067893,2,"jackfruit"
"Artocarpus heterophyllus",94653,6.92307692307693,NA,1,"jackfruit"
"Artocarpus heterophyllus",94656,103.846153846154,137.069929891546,2,"jackfruit"
"Artocarpus heterophyllus",94804,200.769230769231,NA,1,"jackfruit"
"Artocarpus heterophyllus",94806,48.4615384615385,NA,1,"jackfruit"
"Artocarpus heterophyllus",94820,110.769230769231,NA,1,"jackfruit"
"Artocarpus heterophyllus",94892,159.230769230769,NA,1,"jackfruit"
"Artocarpus heterophyllus",94901,117.692307692308,NA,1,"jackfruit"
"Artocarpus heterophyllus",94915,166.153846153846,NA,1,"jackfruit"
"Artocarpus heterophyllus",94921,159.230769230769,NA,1,"jackfruit"
"Artocarpus heterophyllus",94923,200.769230769231,NA,1,"jackfruit"
"Artocarpus heterophyllus",94925,235.384615384615,NA,1,"jackfruit"
"Artocarpus heterophyllus",94955,180,NA,1,"jackfruit"
"Artocarpus heterophyllus",94973,214.615384615385,NA,1,"jackfruit"
"Artocarpus heterophyllus",95049,207.692307692308,NA,1,"jackfruit"
"Artocarpus heterophyllus",95070,200.769230769231,NA,1,"jackfruit"
"Artocarpus heterophyllus",95073,152.307692307692,NA,1,"jackfruit"
"Artocarpus heterophyllus",95135,159.230769230769,NA,1,"jackfruit"
"Artocarpus heterophyllus",95145,214.615384615385,NA,1,"jackfruit"
"Artocarpus heterophyllus",95255,138.461538461538,NA,1,"jackfruit"
"Artocarpus heterophyllus",95275,110.769230769231,NA,1,"jackfruit"
"Artocarpus heterophyllus",95305,117.692307692308,NA,1,"jackfruit"
"Artocarpus heterophyllus",95377,173.076923076923,NA,1,"jackfruit"
"Artocarpus heterophyllus",95421,110.769230769231,NA,1,"jackfruit"
"Artocarpus heterophyllus",95426,152.307692307692,NA,1,"jackfruit"
"Artocarpus heterophyllus",95517,207.692307692308,NA,1,"jackfruit"
"Artocarpus heterophyllus",95708,200.769230769231,NA,1,"jackfruit"
"Artocarpus heterophyllus",95730,138.461538461538,NA,1,"jackfruit"
"Artocarpus heterophyllus",95776,124.615384615385,NA,1,"jackfruit"
"Artocarpus heterophyllus",95777,117.692307692308,NA,1,"jackfruit"
"Artocarpus heterophyllus",95780,169.615384615385,24.476773194919,2,"jackfruit"
"Artocarpus heterophyllus",95817,207.692307692308,NA,1,"jackfruit"
"Artocarpus heterophyllus",95827,145.384615384615,NA,1,"jackfruit"
"Artocarpus heterophyllus",95828,145.384615384615,NA,1,"jackfruit"
"Artocarpus heterophyllus",95838,117.692307692308,NA,1,"jackfruit"
"Artocarpus heterophyllus",95849,107.307692307692,34.2674824728865,2,"jackfruit"
"Artocarpus heterophyllus",95910,193.846153846154,NA,1,"jackfruit"
"Artocarpus heterophyllus",95915,41.5384615384615,NA,1,"jackfruit"
"Artocarpus heterophyllus",95936,138.461538461538,NA,1,"jackfruit"
"Artocarpus heterophyllus",95947,124.615384615385,NA,1,"jackfruit"
"Artocarpus heterophyllus",95951,124.615384615385,NA,1,"jackfruit"
"Artocarpus heterophyllus",95984,297.692307692308,NA,1,"jackfruit"
"Artocarpus heterophyllus",95993,242.307692307692,NA,1,"jackfruit"
"Artocarpus heterophyllus",96061,0,NA,1,"jackfruit"
"Artocarpus heterophyllus",96078,138.461538461538,NA,1,"jackfruit"
"Artocarpus heterophyllus",96097,166.153846153846,NA,1,"jackfruit"
"Artocarpus heterophyllus",96099,214.615384615385,NA,1,"jackfruit"
"Artocarpus heterophyllus",96102,221.538461538462,9.79070927796758,2,"jackfruit"
"Artocarpus heterophyllus",96108,193.846153846154,NA,1,"jackfruit"
"Artocarpus heterophyllus",96391,193.846153846154,NA,1,"jackfruit"
"Artocarpus heterophyllus",96410,152.307692307692,NA,1,"jackfruit"
"Artocarpus heterophyllus",97205,117.692307692308,NA,1,"jackfruit"
"Artocarpus heterophyllus",97207,200.769230769231,NA,1,"jackfruit"
"Artocarpus heterophyllus",100371,200.769230769231,NA,1,"jackfruit"
"Artocarpus heterophyllus",100717,20.7692307692308,NA,1,"jackfruit"
"Artocarpus heterophyllus",100969,145.384615384615,NA,1,"jackfruit"
"Artocarpus heterophyllus",100973,159.230769230769,NA,1,"jackfruit"
"Artocarpus heterophyllus",100975,180,NA,1,"jackfruit"
"Artocarpus heterophyllus",101054,166.153846153846,NA,1,"jackfruit"
"Artocarpus heterophyllus",101055,13.8461538461538,NA,1,"jackfruit"
"Artocarpus heterophyllus",101335,235.384615384615,NA,1,"jackfruit"
"Artocarpus heterophyllus",101407,180,NA,1,"jackfruit"
"Artocarpus heterophyllus",101547,145.384615384615,NA,1,"jackfruit"
"Artocarpus heterophyllus",101652,76.1538461538461,NA,1,"jackfruit"
"Artocarpus heterophyllus",101700,186.923076923077,NA,1,"jackfruit"
"Artocarpus heterophyllus",101744,69.2307692307692,NA,1,"jackfruit"
"Artocarpus heterophyllus",101932,117.692307692308,NA,1,"jackfruit"
"Artocarpus heterophyllus",101947,166.153846153846,NA,1,"jackfruit"
"Artocarpus heterophyllus",101960,221.538461538462,NA,1,"jackfruit"
"Artocarpus heterophyllus",101961,90,NA,1,"jackfruit"
"Artocarpus heterophyllus",102198,76.1538461538461,NA,1,"jackfruit"
"Artocarpus heterophyllus",102859,117.692307692308,NA,1,"jackfruit"
"Artocarpus heterophyllus",102866,69.2307692307692,NA,1,"jackfruit"
"Artocarpus heterophyllus",103168,180,NA,1,"jackfruit"
"Artocarpus heterophyllus",103493,96.9230769230769,NA,1,"jackfruit"
"Artocarpus heterophyllus",104033,214.615384615385,NA,1,"jackfruit"
"Artocarpus heterophyllus",104567,207.692307692308,NA,1,"jackfruit"
"Artocarpus heterophyllus",104676,159.230769230769,NA,1,"jackfruit"
"Artocarpus heterophyllus",104783,228.461538461538,NA,1,"jackfruit"
"Artocarpus heterophyllus",104889,152.307692307692,NA,1,"jackfruit"
"Artocarpus heterophyllus",105882,159.230769230769,NA,1,"jackfruit"
"Artocarpus heterophyllus",106204,145.384615384615,NA,1,"jackfruit"
"Artocarpus heterophyllus",106797,180,NA,1,"jackfruit"
"Artocarpus heterophyllus",108152,256.153846153846,NA,1,"jackfruit"
"Artocarpus heterophyllus",108953,207.692307692308,NA,1,"jackfruit"
"Artocarpus heterophyllus",109319,152.307692307692,NA,1,"jackfruit"
"Artocarpus heterophyllus",110260,131.538461538462,NA,1,"jackfruit"
"Artocarpus heterophyllus",110473,0,NA,1,"jackfruit"
"Artocarpus heterophyllus",110874,235.384615384615,NA,1,"jackfruit"
"Artocarpus heterophyllus",110917,221.538461538462,NA,1,"jackfruit"
"Artocarpus heterophyllus",111051,214.615384615385,NA,1,"jackfruit"
"Artocarpus heterophyllus",111269,235.384615384615,NA,1,"jackfruit"
"Artocarpus heterophyllus",111296,34.6153846153846,NA,1,"jackfruit"
"Artocarpus heterophyllus",111728,138.461538461538,NA,1,"jackfruit"
"Artocarpus heterophyllus",111825,200.769230769231,NA,1,"jackfruit"
"Artocarpus heterophyllus",112233,159.230769230769,NA,1,"jackfruit"
"Mangifera indica",1602,131.538461538462,85.0721934976928,3,"mango"
"Mangifera indica",1649,86.5384615384615,102.80244741866,2,"mango"
"Mangifera indica",1667,353.076923076923,NA,1,"mango"
"Mangifera indica",1877,112.5,39.7198026416735,4,"mango"
"Mangifera indica",2357,180,NA,1,"mango"
"Mangifera indica",3556,221.538461538462,NA,1,"mango"
"Mangifera indica",3872,152.307692307692,39.1628371118703,2,"mango"
"Mangifera indica",3937,163.076923076923,134.649446240158,9,"mango"
"Mangifera indica",3992,121.538461538462,68.7192642430527,9,"mango"
"Mangifera indica",4058,160.615384615385,47.5631004110335,5,"mango"
"Mangifera indica",4064,163.846153846154,91.9319274786558,3,"mango"
"Mangifera indica",4065,140.769230769231,86.0988835669737,6,"mango"
"Mangifera indica",4214,103.846153846154,NA,1,"mango"
"Mangifera indica",4816,193.846153846154,20.7692307692308,3,"mango"
"Mangifera indica",4818,200.769230769231,NA,1,"mango"
"Mangifera indica",4958,200.769230769231,NA,1,"mango"
"Mangifera indica",4997,173.076923076923,NA,1,"mango"
"Mangifera indica",4998,180,NA,1,"mango"
"Mangifera indica",4999,266.538461538462,122.383865974595,2,"mango"
"Mangifera indica",5132,173.076923076923,NA,1,"mango"
"Mangifera indica",5322,83.0769230769231,NA,1,"mango"
"Mangifera indica",5372,110.769230769231,NA,1,"mango"
"Mangifera indica",5377,207.692307692308,NA,1,"mango"
"Mangifera indica",5407,256.153846153846,NA,1,"mango"
"Mangifera indica",5521,96.9230769230769,NA,1,"mango"
"Mangifera indica",5534,138.461538461538,NA,1,"mango"
"Mangifera indica",5888,143.076923076923,40.9964639837584,6,"mango"
"Mangifera indica",5889,128.076923076923,54.3656261048758,4,"mango"
"Mangifera indica",5962,196.615384615385,60.2745199191108,5,"mango"
"Mangifera indica",5964,185.769230769231,43.876507711919,6,"mango"
"Mangifera indica",5966,199.384615384615,47.3105064829012,5,"mango"
"Mangifera indica",5967,182.307692307692,60.7760463558702,6,"mango"
"Mangifera indica",5970,225.692307692308,19.9451911719987,5,"mango"
"Mangifera indica",5972,216,49.7788006493009,5,"mango"
"Mangifera indica",5977,163.384615384615,62.6146286100647,5,"mango"
"Mangifera indica",5978,184.153846153846,72.5438043549954,5,"mango"
"Mangifera indica",5980,214.615384615385,50.5590053081692,4,"mango"
"Mangifera indica",5982,199.384615384615,93.3204062617179,5,"mango"
"Mangifera indica",5984,132.692307692308,84.3839492295423,6,"mango"
"Mangifera indica",5986,181.730769230769,52.0383336174447,8,"mango"
"Mangifera indica",5988,167.142857142857,44.586007759297,7,"mango"
"Mangifera indica",5989,149.538461538462,26.1798513247233,5,"mango"
"Mangifera indica",5991,189.230769230769,58.0603644249652,3,"mango"
"Mangifera indica",5993,136.730769230769,34.0922000831404,4,"mango"
"Mangifera indica",5994,177.230769230769,43.1236010835621,5,"mango"
"Mangifera indica",5995,205.384615384615,33.8216694656516,6,"mango"
"Mangifera indica",5996,210.461538461538,56.7945534516748,5,"mango"
"Mangifera indica",5997,148.846153846154,42.8448418525822,6,"mango"
"Mangifera indica",5999,176.538461538462,42.6205217675669,6,"mango"
"Mangifera indica",6038,290.769230769231,NA,1,"mango"
"Mangifera indica",6053,62.3076923076923,NA,1,"mango"
"Mangifera indica",6075,83.0769230769231,NA,1,"mango"
"Mangifera indica",6088,55.3846153846154,NA,1,"mango"
"Mangifera indica",6137,83.0769230769231,NA,1,"mango"
"Mangifera indica",6178,159.230769230769,NA,1,"mango"
"Mangifera indica",6188,145.384615384615,12.3843764907681,6,"mango"
"Mangifera indica",6198,117.692307692308,NA,1,"mango"
"Mangifera indica",6202,152.307692307692,NA,1,"mango"
"Mangifera indica",6225,98.0769230769231,42.9937383634122,6,"mango"
"Mangifera indica",6226,162.692307692308,53.8489010288217,2,"mango"
"Mangifera indica",6227,115.384615384615,31.9763226012716,3,"mango"
"Mangifera indica",6229,221.538461538462,NA,1,"mango"
"Mangifera indica",6232,115.384615384615,38.1293345581346,3,"mango"
"Mangifera indica",6234,129.230769230769,34.8453897012496,3,"mango"
"Mangifera indica",6235,138.461538461538,29.3721278339027,2,"mango"
"Mangifera indica",6269,145.384615384615,NA,1,"mango"
"Mangifera indica",6369,141.923076923077,63.6396103067893,2,"mango"
"Mangifera indica",6451,183.461538461538,14.6860639169514,2,"mango"
"Mangifera indica",6461,133.846153846154,35.526471503863,3,"mango"
"Mangifera indica",6462,124.615384615385,27.6923076923077,5,"mango"
"Mangifera indica",6486,150.923076923077,53.9378340390899,5,"mango"
"Mangifera indica",6490,110.769230769231,NA,1,"mango"
"Mangifera indica",6491,103.846153846154,97.9070927796758,2,"mango"
"Mangifera indica",6708,79.6153846153846,34.2674824728865,2,"mango"
"Mangifera indica",6760,93.4615384615385,14.6860639169514,2,"mango"
"Mangifera indica",6881,131.538461538462,NA,1,"mango"
"Mangifera indica",6949,91.978021978022,32.6473511188933,7,"mango"
"Mangifera indica",7018,207.692307692308,NA,1,"mango"
"Mangifera indica",7069,89.010989010989,37.7986837109304,7,"mango"
"Mangifera indica",7080,92.967032967033,29.0596495002712,7,"mango"
"Mangifera indica",7081,91.978021978022,24.54660721185,7,"mango"
"Mangifera indica",7082,100.879120879121,34.3506359134514,7,"mango"
"Mangifera indica",7093,263.076923076923,NA,1,"mango"
"Mangifera indica",7130,103.846153846154,NA,1,"mango"
"Mangifera indica",7144,97.9120879120879,25.414567743571,7,"mango"
"Mangifera indica",7154,148.846153846154,190.918830920368,2,"mango"
"Mangifera indica",7191,173.076923076923,19.5814185559352,2,"mango"
"Mangifera indica",7201,103.846153846154,NA,1,"mango"
"Mangifera indica",7233,235.384615384615,NA,1,"mango"
"Mangifera indica",7281,93.4615384615385,93.011738140692,2,"mango"
"Mangifera indica",7359,159.230769230769,NA,1,"mango"
"Mangifera indica",7397,207.692307692308,NA,1,"mango"
"Mangifera indica",7404,27.6923076923077,NA,1,"mango"
"Mangifera indica",7407,138.461538461538,NA,1,"mango"
"Mangifera indica",7519,152.307692307692,NA,1,"mango"
"Mangifera indica",7566,96.9230769230769,NA,1,"mango"
"Mangifera indica",7628,90,97.9070927796758,2,"mango"
"Mangifera indica",7635,353.076923076923,NA,1,"mango"
"Mangifera indica",7642,65.7692307692308,93.011738140692,2,"mango"
"Mangifera indica",7645,65.7692307692308,93.011738140692,2,"mango"
"Mangifera indica",7652,200.769230769231,NA,1,"mango"
"Mangifera indica",7658,120,104.153391659047,3,"mango"
"Mangifera indica",7664,62.3076923076923,NA,1,"mango"
"Mangifera indica",7674,135,112.593156696627,2,"mango"
"Mangifera indica",7677,152.307692307692,54.9502195374953,3,"mango"
"Mangifera indica",7678,166.153846153846,72.9391413659036,3,"mango"
"Mangifera indica",7709,62.3076923076923,NA,1,"mango"
"Mangifera indica",7719,103.846153846154,NA,1,"mango"
"Mangifera indica",7747,117.692307692308,NA,1,"mango"
"Mangifera indica",7754,76.1538461538461,NA,1,"mango"
"Mangifera indica",7762,76.1538461538461,NA,1,"mango"
"Mangifera indica",7765,76.1538461538461,NA,1,"mango"
"Mangifera indica",7766,90,NA,1,"mango"
"Mangifera indica",7773,96.9230769230769,NA,1,"mango"
"Mangifera indica",7777,103.846153846154,NA,1,"mango"
"Mangifera indica",7811,69.2307692307692,NA,1,"mango"
"Mangifera indica",7813,110.769230769231,NA,1,"mango"
"Mangifera indica",7820,103.846153846154,NA,1,"mango"
"Mangifera indica",7824,110.769230769231,NA,1,"mango"
"Mangifera indica",7922,138.461538461538,NA,1,"mango"
"Mangifera indica",7923,138.461538461538,NA,1,"mango"
"Mangifera indica",7936,96.9230769230769,NA,1,"mango"
"Mangifera indica",7977,34.6153846153846,NA,1,"mango"
"Mangifera indica",8016,214.615384615385,NA,1,"mango"
"Mangifera indica",8161,96.9230769230769,NA,1,"mango"
"Mangifera indica",8173,96.9230769230769,NA,1,"mango"
"Mangifera indica",8174,110.769230769231,NA,1,"mango"
"Mangifera indica",8175,110.769230769231,NA,1,"mango"
"Mangifera indica",8198,96.9230769230769,NA,1,"mango"
"Mangifera indica",8232,146.769230769231,51.2026950104324,5,"mango"
"Mangifera indica",8234,138.461538461538,37.4955618675506,4,"mango"
"Mangifera indica",8276,152.307692307692,NA,1,"mango"
"Mangifera indica",8282,186.923076923077,NA,1,"mango"
"Mangifera indica",8293,96.9230769230769,NA,1,"mango"
"Mangifera indica",8294,96.9230769230769,NA,1,"mango"
"Mangifera indica",8441,188.307692307692,65.2020074472246,5,"mango"
"Mangifera indica",8465,168.923076923077,30.4142990351383,5,"mango"
"Mangifera indica",8466,170.307692307692,35.8398805999702,5,"mango"
"Mangifera indica",8471,157.846153846154,109.72585526488,5,"mango"
"Mangifera indica",8555,48.4615384615385,NA,1,"mango"
"Mangifera indica",8574,13.8461538461538,NA,1,"mango"
"Mangifera indica",8579,13.8461538461538,NA,1,"mango"
"Mangifera indica",8592,41.5384615384615,NA,1,"mango"
"Mangifera indica",8627,166.153846153846,11.9911209754768,3,"mango"
"Mangifera indica",8630,41.5384615384615,NA,1,"mango"
"Mangifera indica",8631,93.4615384615385,83.2210288627245,2,"mango"
"Mangifera indica",8634,159.230769230769,NA,1,"mango"
"Mangifera indica",8645,124.615384615385,70.3751569937396,4,"mango"
"Mangifera indica",8709,145.384615384615,113.968229767992,3,"mango"
"Mangifera indica",8712,103.846153846154,NA,1,"mango"
"Mangifera indica",8747,103.846153846154,NA,1,"mango"
"Mangifera indica",8765,96.9230769230769,NA,1,"mango"
"Mangifera indica",8770,117.692307692308,NA,1,"mango"
"Mangifera indica",8771,173.076923076923,NA,1,"mango"
"Mangifera indica",8775,117.692307692308,NA,1,"mango"
"Mangifera indica",8777,193.846153846154,NA,1,"mango"
"Mangifera indica",8781,180,NA,1,"mango"
"Mangifera indica",8783,166.153846153846,NA,1,"mango"
"Mangifera indica",8790,76.1538461538461,NA,1,"mango"
"Mangifera indica",8792,110.769230769231,NA,1,"mango"
"Mangifera indica",8797,96.9230769230769,NA,1,"mango"
"Mangifera indica",8798,207.692307692308,NA,1,"mango"
